股票代码,会计年度,接待次数,接待机构数,接待机构人员数,基金管理公司,证券公司,保险资产管理公司,寿险公司,投资公司,资产管理公司,期货经纪公司,其它
002881,2019,0,0,0,0,0,0,0,0,0,0,0
300068,2010,0,0,0,0,0,0,0,0,0,0,0
300068,2011,0,0,0,0,0,0,0,0,0,0,0
300068,2012,0,0,0,0,0,0,0,0,0,0,0
300068,2013,0,0,0,0,0,0,0,0,0,0,0
300068,2014,0,0,0,0,0,0,0,0,0,0,0
300068,2015,0,0,0,0,0,0,0,0,0,0,0
300068,2016,0,0,0,0,0,0,0,0,0,0,0
300068,2017,0,0,0,0,0,0,0,0,0,0,0
300068,2018,0,0,0,0,0,0,0,0,0,0,0
300068,2019,0,0,0,0,0,0,0,0,0,0,0
002734,2010,0,0,0,0,0,0,0,0,0,0,0
002734,2011,0,0,0,0,0,0,0,0,0,0,0
002734,2012,0,0,0,0,0,0,0,0,0,0,0
002734,2013,0,0,0,0,0,0,0,0,0,0,0
002734,2014,0,0,0,0,0,0,0,0,0,0,0
002734,2015,0,0,0,0,0,0,0,0,0,0,0
002734,2016,0,0,0,0,0,0,0,0,0,0,0
002734,2017,0,0,0,0,0,0,0,0,0,0,0
002734,2018,1,10,10,2,8,0,0,0,0,0,0
002734,2019,5,43,50,14,19,0,2,4,2,0,1
300051,2010,0,0,0,0,0,0,0,0,0,0,0
300051,2011,0,0,0,0,0,0,0,0,0,0,0
300051,2012,0,0,0,0,0,0,0,0,0,0,0
300051,2013,0,0,0,0,0,0,0,0,0,0,0
300051,2014,0,0,0,0,0,0,0,0,0,0,0
300051,2015,0,0,0,0,0,0,0,0,0,0,0
300051,2016,0,0,0,0,0,0,0,0,0,0,0
300051,2017,0,0,0,0,0,0,0,0,0,0,0
300051,2018,0,0,0,0,0,0,0,0,0,0,0
300051,2019,0,0,0,0,0,0,0,0,0,0,0
300622,2010,0,0,0,0,0,0,0,0,0,0,0
300622,2011,0,0,0,0,0,0,0,0,0,0,0
300622,2012,0,0,0,0,0,0,0,0,0,0,0
300622,2013,0,0,0,0,0,0,0,0,0,0,0
300622,2014,0,0,0,0,0,0,0,0,0,0,0
300622,2015,0,0,0,0,0,0,0,0,0,0,0
300622,2016,0,0,0,0,0,0,0,0,0,0,0
300622,2017,0,0,0,0,0,0,0,0,0,0,0
300622,2018,0,0,0,0,0,0,0,0,0,0,0
300622,2019,0,0,0,0,0,0,0,0,0,0,0
000779,2010,0,0,0,0,0,0,0,0,0,0,0
000779,2011,0,0,0,0,0,0,0,0,0,0,0
000779,2012,0,0,0,0,0,0,0,0,0,0,0
000779,2013,0,0,0,0,0,0,0,0,0,0,0
000779,2014,0,0,0,0,0,0,0,0,0,0,0
000779,2015,0,0,0,0,0,0,0,0,0,0,0
000779,2016,0,0,0,0,0,0,0,0,0,0,0
000779,2017,0,0,0,0,0,0,0,0,0,0,0
000779,2018,0,0,0,0,0,0,0,0,0,0,0
000779,2019,0,0,0,0,0,0,0,0,0,0,0
002906,2010,0,0,0,0,0,0,0,0,0,0,0
002906,2011,0,0,0,0,0,0,0,0,0,0,0
002906,2012,0,0,0,0,0,0,0,0,0,0,0
002906,2013,0,0,0,0,0,0,0,0,0,0,0
002906,2014,0,0,0,0,0,0,0,0,0,0,0
002906,2015,0,0,0,0,0,0,0,0,0,0,0
002906,2016,0,0,0,0,0,0,0,0,0,0,0
002906,2017,0,0,0,0,0,0,0,0,0,0,0
002906,2018,0,0,0,0,0,0,0,0,0,0,0
002906,2019,4,12,14,2,3,1,0,4,1,0,1
002836,2010,0,0,0,0,0,0,0,0,0,0,0
002836,2011,0,0,0,0,0,0,0,0,0,0,0
002836,2012,0,0,0,0,0,0,0,0,0,0,0
002836,2013,0,0,0,0,0,0,0,0,0,0,0
002836,2014,0,0,0,0,0,0,0,0,0,0,0
002836,2015,0,0,0,0,0,0,0,0,0,0,0
002836,2016,0,0,0,0,0,0,0,0,0,0,0
002836,2017,0,0,0,0,0,0,0,0,0,0,0
002836,2018,0,0,0,0,0,0,0,0,0,0,0
002836,2019,0,0,0,0,0,0,0,0,0,0,0
300211,2010,0,0,0,0,0,0,0,0,0,0,0
300211,2011,0,0,0,0,0,0,0,0,0,0,0
300211,2012,0,0,0,0,0,0,0,0,0,0,0
300211,2013,0,0,0,0,0,0,0,0,0,0,0
300211,2014,0,0,0,0,0,0,0,0,0,0,0
300211,2015,0,0,0,0,0,0,0,0,0,0,0
300211,2016,0,0,0,0,0,0,0,0,0,0,0
300211,2017,0,0,0,0,0,0,0,0,0,0,0
300211,2018,0,0,0,0,0,0,0,0,0,0,0
300211,2019,0,0,0,0,0,0,0,0,0,0,0
300641,2010,0,0,0,0,0,0,0,0,0,0,0
300641,2011,0,0,0,0,0,0,0,0,0,0,0
300641,2012,0,0,0,0,0,0,0,0,0,0,0
300641,2013,0,0,0,0,0,0,0,0,0,0,0
300641,2014,0,0,0,0,0,0,0,0,0,0,0
300641,2015,0,0,0,0,0,0,0,0,0,0,0
300641,2016,0,0,0,0,0,0,0,0,0,0,0
300641,2017,0,0,0,0,0,0,0,0,0,0,0
300641,2018,0,0,0,0,0,0,0,0,0,0,0
300641,2019,0,0,0,0,0,0,0,0,0,0,0
300402,2010,0,0,0,0,0,0,0,0,0,0,0
300402,2011,0,0,0,0,0,0,0,0,0,0,0
300402,2012,0,0,0,0,0,0,0,0,0,0,0
300402,2013,0,0,0,0,0,0,0,0,0,0,0
300402,2014,0,0,0,0,0,0,0,0,0,0,0
300402,2015,0,0,0,0,0,0,0,0,0,0,0
300402,2016,0,0,0,0,0,0,0,0,0,0,0
300402,2017,0,0,0,0,0,0,0,0,0,0,0
300402,2018,0,0,0,0,0,0,0,0,0,0,0
300402,2019,0,0,0,0,0,0,0,0,0,0,0
000544,2010,0,0,0,0,0,0,0,0,0,0,0
000544,2011,0,0,0,0,0,0,0,0,0,0,0
000544,2012,0,0,0,0,0,0,0,0,0,0,0
000544,2013,0,0,0,0,0,0,0,0,0,0,0
000544,2014,0,0,0,0,0,0,0,0,0,0,0
000544,2015,0,0,0,0,0,0,0,0,0,0,0
000544,2016,0,0,0,0,0,0,0,0,0,0,0
000544,2017,0,0,0,0,0,0,0,0,0,0,0
000544,2018,0,0,0,0,0,0,0,0,0,0,0
000544,2019,0,0,0,0,0,0,0,0,0,0,0
002161,2010,0,0,0,0,0,0,0,0,0,0,0
002161,2011,0,0,0,0,0,0,0,0,0,0,0
002161,2012,0,0,0,0,0,0,0,0,0,0,0
002161,2013,0,0,0,0,0,0,0,0,0,0,0
002161,2014,0,0,0,0,0,0,0,0,0,0,0
002161,2015,0,0,0,0,0,0,0,0,0,0,0
002161,2016,0,0,0,0,0,0,0,0,0,0,0
002161,2017,0,0,0,0,0,0,0,0,0,0,0
002161,2018,0,0,0,0,0,0,0,0,0,0,0
002161,2019,0,0,0,0,0,0,0,0,0,0,0
002236,2010,0,0,0,0,0,0,0,0,0,0,0
002236,2011,0,0,0,0,0,0,0,0,0,0,0
002236,2012,0,0,0,0,0,0,0,0,0,0,0
002236,2013,0,0,0,0,0,0,0,0,0,0,0
002236,2014,0,0,0,0,0,0,0,0,0,0,0
002236,2015,0,0,0,0,0,0,0,0,0,0,0
002236,2016,0,0,0,0,0,0,0,0,0,0,0
002236,2017,0,0,0,0,0,0,0,0,0,0,0
002236,2018,5,66,78,9,15,1,2,13,11,0,10
002236,2019,14,391,550,98,69,6,6,69,62,0,59
300010,2010,0,0,0,0,0,0,0,0,0,0,0
300010,2011,0,0,0,0,0,0,0,0,0,0,0
300010,2012,0,0,0,0,0,0,0,0,0,0,0
300010,2013,0,0,0,0,0,0,0,0,0,0,0
300010,2014,0,0,0,0,0,0,0,0,0,0,0
300010,2015,0,0,0,0,0,0,0,0,0,0,0
300010,2016,0,0,0,0,0,0,0,0,0,0,0
300010,2017,0,0,0,0,0,0,0,0,0,0,0
300010,2018,1,0,0,0,0,0,0,0,0,0,0
300010,2019,2,46,47,14,8,4,0,7,9,0,2
300176,2010,0,0,0,0,0,0,0,0,0,0,0
300176,2011,0,0,0,0,0,0,0,0,0,0,0
300176,2012,0,0,0,0,0,0,0,0,0,0,0
300176,2013,0,0,0,0,0,0,0,0,0,0,0
300176,2014,0,0,0,0,0,0,0,0,0,0,0
300176,2015,0,0,0,0,0,0,0,0,0,0,0
300176,2016,0,0,0,0,0,0,0,0,0,0,0
300176,2017,0,0,0,0,0,0,0,0,0,0,0
300176,2018,0,0,0,0,0,0,0,0,0,0,0
300176,2019,0,0,0,0,0,0,0,0,0,0,0
300591,2010,0,0,0,0,0,0,0,0,0,0,0
300591,2011,0,0,0,0,0,0,0,0,0,0,0
300591,2012,0,0,0,0,0,0,0,0,0,0,0
300591,2013,0,0,0,0,0,0,0,0,0,0,0
300591,2014,0,0,0,0,0,0,0,0,0,0,0
300591,2015,0,0,0,0,0,0,0,0,0,0,0
300591,2016,0,0,0,0,0,0,0,0,0,0,0
300591,2017,0,0,0,0,0,0,0,0,0,0,0
300591,2018,0,0,0,0,0,0,0,0,0,0,0
300591,2019,0,0,0,0,0,0,0,0,0,0,0
000401,2010,0,0,0,0,0,0,0,0,0,0,0
000401,2011,0,0,0,0,0,0,0,0,0,0,0
000401,2012,0,0,0,0,0,0,0,0,0,0,0
000401,2013,0,0,0,0,0,0,0,0,0,0,0
000401,2014,0,0,0,0,0,0,0,0,0,0,0
000401,2015,0,0,0,0,0,0,0,0,0,0,0
000401,2016,0,0,0,0,0,0,0,0,0,0,0
000401,2017,0,0,0,0,0,0,0,0,0,0,0
000401,2018,0,0,0,0,0,0,0,0,0,0,0
000401,2019,0,0,0,0,0,0,0,0,0,0,0
200726,2010,0,0,0,0,0,0,0,0,0,0,0
200726,2011,0,0,0,0,0,0,0,0,0,0,0
200726,2012,0,0,0,0,0,0,0,0,0,0,0
200726,2013,0,0,0,0,0,0,0,0,0,0,0
200726,2014,0,0,0,0,0,0,0,0,0,0,0
200726,2015,0,0,0,0,0,0,0,0,0,0,0
200726,2016,0,0,0,0,0,0,0,0,0,0,0
200726,2017,0,0,0,0,0,0,0,0,0,0,0
200726,2018,0,0,0,0,0,0,0,0,0,0,0
200726,2019,0,0,0,0,0,0,0,0,0,0,0
000906,2010,0,0,0,0,0,0,0,0,0,0,0
000906,2011,0,0,0,0,0,0,0,0,0,0,0
000906,2012,0,0,0,0,0,0,0,0,0,0,0
000906,2013,0,0,0,0,0,0,0,0,0,0,0
000906,2014,0,0,0,0,0,0,0,0,0,0,0
000906,2015,0,0,0,0,0,0,0,0,0,0,0
000906,2016,0,0,0,0,0,0,0,0,0,0,0
000906,2017,0,0,0,0,0,0,0,0,0,0,0
000906,2018,0,0,0,0,0,0,0,0,0,0,0
000906,2019,1,1,1,0,1,0,0,0,0,0,0
002291,2010,0,0,0,0,0,0,0,0,0,0,0
002291,2011,0,0,0,0,0,0,0,0,0,0,0
002291,2012,0,0,0,0,0,0,0,0,0,0,0
002291,2013,0,0,0,0,0,0,0,0,0,0,0
002291,2014,0,0,0,0,0,0,0,0,0,0,0
002291,2015,0,0,0,0,0,0,0,0,0,0,0
002291,2016,0,0,0,0,0,0,0,0,0,0,0
002291,2017,0,0,0,0,0,0,0,0,0,0,0
002291,2018,0,0,0,0,0,0,0,0,0,0,0
002291,2019,4,31,38,6,13,0,1,5,3,0,2
002551,2010,0,0,0,0,0,0,0,0,0,0,0
002551,2011,0,0,0,0,0,0,0,0,0,0,0
002551,2012,0,0,0,0,0,0,0,0,0,0,0
002551,2013,0,0,0,0,0,0,0,0,0,0,0
002551,2014,0,0,0,0,0,0,0,0,0,0,0
002551,2015,0,0,0,0,0,0,0,0,0,0,0
002551,2016,0,0,0,0,0,0,0,0,0,0,0
002551,2017,0,0,0,0,0,0,0,0,0,0,0
002551,2018,0,0,0,0,0,0,0,0,0,0,0
002551,2019,1,2,2,0,1,1,0,0,0,0,0
002271,2010,0,0,0,0,0,0,0,0,0,0,0
002271,2011,0,0,0,0,0,0,0,0,0,0,0
002271,2012,0,0,0,0,0,0,0,0,0,0,0
002271,2013,0,0,0,0,0,0,0,0,0,0,0
002271,2014,0,0,0,0,0,0,0,0,0,0,0
002271,2015,0,0,0,0,0,0,0,0,0,0,0
002271,2016,0,0,0,0,0,0,0,0,0,0,0
002271,2017,0,0,0,0,0,0,0,0,0,0,0
002271,2018,0,0,0,0,0,0,0,0,0,0,0
002271,2019,2,127,150,47,7,4,4,28,19,1,14
002636,2010,0,0,0,0,0,0,0,0,0,0,0
002636,2011,0,0,0,0,0,0,0,0,0,0,0
002636,2012,0,0,0,0,0,0,0,0,0,0,0
002636,2013,0,0,0,0,0,0,0,0,0,0,0
002636,2014,0,0,0,0,0,0,0,0,0,0,0
002636,2015,0,0,0,0,0,0,0,0,0,0,0
002636,2016,0,0,0,0,0,0,0,0,0,0,0
002636,2017,0,0,0,0,0,0,0,0,0,0,0
002636,2018,0,0,0,0,0,0,0,0,0,0,0
002636,2019,0,0,0,0,0,0,0,0,0,0,0
002929,2010,0,0,0,0,0,0,0,0,0,0,0
002929,2011,0,0,0,0,0,0,0,0,0,0,0
002929,2012,0,0,0,0,0,0,0,0,0,0,0
002929,2013,0,0,0,0,0,0,0,0,0,0,0
002929,2014,0,0,0,0,0,0,0,0,0,0,0
002929,2015,0,0,0,0,0,0,0,0,0,0,0
002929,2016,0,0,0,0,0,0,0,0,0,0,0
002929,2017,0,0,0,0,0,0,0,0,0,0,0
002929,2018,0,0,0,0,0,0,0,0,0,0,0
002929,2019,0,0,0,0,0,0,0,0,0,0,0
002051,2010,0,0,0,0,0,0,0,0,0,0,0
002051,2011,0,0,0,0,0,0,0,0,0,0,0
002051,2012,0,0,0,0,0,0,0,0,0,0,0
002051,2013,0,0,0,0,0,0,0,0,0,0,0
002051,2014,0,0,0,0,0,0,0,0,0,0,0
002051,2015,0,0,0,0,0,0,0,0,0,0,0
002051,2016,0,0,0,0,0,0,0,0,0,0,0
002051,2017,0,0,0,0,0,0,0,0,0,0,0
002051,2018,0,0,0,0,0,0,0,0,0,0,0
002051,2019,0,0,0,0,0,0,0,0,0,0,0
300581,2010,0,0,0,0,0,0,0,0,0,0,0
300581,2011,0,0,0,0,0,0,0,0,0,0,0
300581,2012,0,0,0,0,0,0,0,0,0,0,0
300581,2013,0,0,0,0,0,0,0,0,0,0,0
300581,2014,0,0,0,0,0,0,0,0,0,0,0
300581,2015,0,0,0,0,0,0,0,0,0,0,0
300581,2016,0,0,0,0,0,0,0,0,0,0,0
300581,2017,0,0,0,0,0,0,0,0,0,0,0
300581,2018,0,0,0,0,0,0,0,0,0,0,0
300581,2019,0,0,0,0,0,0,0,0,0,0,0
000625,2010,0,0,0,0,0,0,0,0,0,0,0
000625,2011,0,0,0,0,0,0,0,0,0,0,0
000625,2012,0,0,0,0,0,0,0,0,0,0,0
000625,2013,0,0,0,0,0,0,0,0,0,0,0
000625,2014,0,0,0,0,0,0,0,0,0,0,0
000625,2015,0,0,0,0,0,0,0,0,0,0,0
000625,2016,0,0,0,0,0,0,0,0,0,0,0
000625,2017,0,0,0,0,0,0,0,0,0,0,0
000625,2018,12,21,28,4,9,1,1,2,1,0,3
000625,2019,40,163,207,40,62,7,5,17,14,0,12
002553,2010,0,0,0,0,0,0,0,0,0,0,0
002553,2011,0,0,0,0,0,0,0,0,0,0,0
002553,2012,0,0,0,0,0,0,0,0,0,0,0
002553,2013,0,0,0,0,0,0,0,0,0,0,0
002553,2014,0,0,0,0,0,0,0,0,0,0,0
002553,2015,0,0,0,0,0,0,0,0,0,0,0
002553,2016,0,0,0,0,0,0,0,0,0,0,0
002553,2017,0,0,0,0,0,0,0,0,0,0,0
002553,2018,0,0,0,0,0,0,0,0,0,0,0
002553,2019,0,0,0,0,0,0,0,0,0,0,0
002587,2010,0,0,0,0,0,0,0,0,0,0,0
002587,2011,0,0,0,0,0,0,0,0,0,0,0
002587,2012,0,0,0,0,0,0,0,0,0,0,0
002587,2013,0,0,0,0,0,0,0,0,0,0,0
002587,2014,0,0,0,0,0,0,0,0,0,0,0
002587,2015,0,0,0,0,0,0,0,0,0,0,0
002587,2016,1,1,1,0,0,0,0,1,0,0,0
002587,2017,0,0,0,0,0,0,0,0,0,0,0
002587,2018,0,0,0,0,0,0,0,0,0,0,0
002587,2019,2,18,20,5,5,2,0,0,3,0,1
002715,2010,0,0,0,0,0,0,0,0,0,0,0
002715,2011,0,0,0,0,0,0,0,0,0,0,0
002715,2012,0,0,0,0,0,0,0,0,0,0,0
002715,2013,0,0,0,0,0,0,0,0,0,0,0
002715,2014,0,0,0,0,0,0,0,0,0,0,0
002715,2015,0,0,0,0,0,0,0,0,0,0,0
002715,2016,0,0,0,0,0,0,0,0,0,0,0
002715,2017,0,0,0,0,0,0,0,0,0,0,0
002715,2018,0,0,0,0,0,0,0,0,0,0,0
002715,2019,0,0,0,0,0,0,0,0,0,0,0
002840,2010,0,0,0,0,0,0,0,0,0,0,0
002840,2011,0,0,0,0,0,0,0,0,0,0,0
002840,2012,0,0,0,0,0,0,0,0,0,0,0
002840,2013,0,0,0,0,0,0,0,0,0,0,0
002840,2014,0,0,0,0,0,0,0,0,0,0,0
002840,2015,0,0,0,0,0,0,0,0,0,0,0
002840,2016,0,0,0,0,0,0,0,0,0,0,0
002840,2017,0,0,0,0,0,0,0,0,0,0,0
002840,2018,0,0,0,0,0,0,0,0,0,0,0
002840,2019,0,0,0,0,0,0,0,0,0,0,0
300141,2010,0,0,0,0,0,0,0,0,0,0,0
300141,2011,0,0,0,0,0,0,0,0,0,0,0
300141,2012,0,0,0,0,0,0,0,0,0,0,0
300141,2013,0,0,0,0,0,0,0,0,0,0,0
300141,2014,0,0,0,0,0,0,0,0,0,0,0
300141,2015,0,0,0,0,0,0,0,0,0,0,0
300141,2016,0,0,0,0,0,0,0,0,0,0,0
300141,2017,0,0,0,0,0,0,0,0,0,0,0
300141,2018,0,0,0,0,0,0,0,0,0,0,0
300141,2019,0,0,0,0,0,0,0,0,0,0,0
000673,2010,0,0,0,0,0,0,0,0,0,0,0
000673,2011,0,0,0,0,0,0,0,0,0,0,0
000673,2012,0,0,0,0,0,0,0,0,0,0,0
000673,2013,0,0,0,0,0,0,0,0,0,0,0
000673,2014,0,0,0,0,0,0,0,0,0,0,0
000673,2015,0,0,0,0,0,0,0,0,0,0,0
000673,2016,0,0,0,0,0,0,0,0,0,0,0
000673,2017,0,0,0,0,0,0,0,0,0,0,0
000673,2018,0,0,0,0,0,0,0,0,0,0,0
000673,2019,0,0,0,0,0,0,0,0,0,0,0
000686,2010,0,0,0,0,0,0,0,0,0,0,0
000686,2011,0,0,0,0,0,0,0,0,0,0,0
000686,2012,0,0,0,0,0,0,0,0,0,0,0
000686,2013,0,0,0,0,0,0,0,0,0,0,0
000686,2014,0,0,0,0,0,0,0,0,0,0,0
000686,2015,0,0,0,0,0,0,0,0,0,0,0
000686,2016,0,0,0,0,0,0,0,0,0,0,0
000686,2017,0,0,0,0,0,0,0,0,0,0,0
000686,2018,0,0,0,0,0,0,0,0,0,0,0
000686,2019,0,0,0,0,0,0,0,0,0,0,0
002116,2010,0,0,0,0,0,0,0,0,0,0,0
002116,2011,0,0,0,0,0,0,0,0,0,0,0
002116,2012,0,0,0,0,0,0,0,0,0,0,0
002116,2013,0,0,0,0,0,0,0,0,0,0,0
002116,2014,0,0,0,0,0,0,0,0,0,0,0
002116,2015,0,0,0,0,0,0,0,0,0,0,0
002116,2016,0,0,0,0,0,0,0,0,0,0,0
002116,2017,0,0,0,0,0,0,0,0,0,0,0
002116,2018,0,0,0,0,0,0,0,0,0,0,0
002116,2019,0,0,0,0,0,0,0,0,0,0,0
002308,2010,0,0,0,0,0,0,0,0,0,0,0
002308,2011,0,0,0,0,0,0,0,0,0,0,0
002308,2012,0,0,0,0,0,0,0,0,0,0,0
002308,2013,0,0,0,0,0,0,0,0,0,0,0
002308,2014,0,0,0,0,0,0,0,0,0,0,0
002308,2015,0,0,0,0,0,0,0,0,0,0,0
002308,2016,0,0,0,0,0,0,0,0,0,0,0
002308,2017,0,0,0,0,0,0,0,0,0,0,0
002308,2018,1,6,6,2,2,0,0,1,0,0,1
002308,2019,0,0,0,0,0,0,0,0,0,0,0
002362,2010,0,0,0,0,0,0,0,0,0,0,0
002362,2011,0,0,0,0,0,0,0,0,0,0,0
002362,2012,0,0,0,0,0,0,0,0,0,0,0
002362,2013,0,0,0,0,0,0,0,0,0,0,0
002362,2014,0,0,0,0,0,0,0,0,0,0,0
002362,2015,0,0,0,0,0,0,0,0,0,0,0
002362,2016,0,0,0,0,0,0,0,0,0,0,0
002362,2017,0,0,0,0,0,0,0,0,0,0,0
002362,2018,0,0,0,0,0,0,0,0,0,0,0
002362,2019,1,1,1,0,0,0,0,0,1,0,0
000584,2010,0,0,0,0,0,0,0,0,0,0,0
000584,2011,0,0,0,0,0,0,0,0,0,0,0
000584,2012,0,0,0,0,0,0,0,0,0,0,0
000584,2013,0,0,0,0,0,0,0,0,0,0,0
000584,2014,0,0,0,0,0,0,0,0,0,0,0
000584,2015,0,0,0,0,0,0,0,0,0,0,0
000584,2016,0,0,0,0,0,0,0,0,0,0,0
000584,2017,0,0,0,0,0,0,0,0,0,0,0
000584,2018,0,0,0,0,0,0,0,0,0,0,0
000584,2019,0,0,0,0,0,0,0,0,0,0,0
000910,2010,0,0,0,0,0,0,0,0,0,0,0
000910,2011,0,0,0,0,0,0,0,0,0,0,0
000910,2012,0,0,0,0,0,0,0,0,0,0,0
000910,2013,0,0,0,0,0,0,0,0,0,0,0
000910,2014,0,0,0,0,0,0,0,0,0,0,0
000910,2015,0,0,0,0,0,0,0,0,0,0,0
000910,2016,0,0,0,0,0,0,0,0,0,0,0
000910,2017,0,0,0,0,0,0,0,0,0,0,0
000910,2018,0,0,0,0,0,0,0,0,0,0,0
000910,2019,1,3,5,0,3,0,0,0,0,0,0
002190,2010,0,0,0,0,0,0,0,0,0,0,0
002190,2011,0,0,0,0,0,0,0,0,0,0,0
002190,2012,0,0,0,0,0,0,0,0,0,0,0
002190,2013,0,0,0,0,0,0,0,0,0,0,0
002190,2014,0,0,0,0,0,0,0,0,0,0,0
002190,2015,0,0,0,0,0,0,0,0,0,0,0
002190,2016,0,0,0,0,0,0,0,0,0,0,0
002190,2017,0,0,0,0,0,0,0,0,0,0,0
002190,2018,0,0,0,0,0,0,0,0,0,0,0
002190,2019,5,20,29,8,4,0,0,4,2,0,2
300302,2010,0,0,0,0,0,0,0,0,0,0,0
300302,2011,0,0,0,0,0,0,0,0,0,0,0
300302,2012,0,0,0,0,0,0,0,0,0,0,0
300302,2013,0,0,0,0,0,0,0,0,0,0,0
300302,2014,0,0,0,0,0,0,0,0,0,0,0
300302,2015,0,0,0,0,0,0,0,0,0,0,0
300302,2016,0,0,0,0,0,0,0,0,0,0,0
300302,2017,0,0,0,0,0,0,0,0,0,0,0
300302,2018,0,0,0,0,0,0,0,0,0,0,0
300302,2019,0,0,0,0,0,0,0,0,0,0,0
300705,2010,0,0,0,0,0,0,0,0,0,0,0
300705,2011,0,0,0,0,0,0,0,0,0,0,0
300705,2012,0,0,0,0,0,0,0,0,0,0,0
300705,2013,0,0,0,0,0,0,0,0,0,0,0
300705,2014,0,0,0,0,0,0,0,0,0,0,0
300705,2015,0,0,0,0,0,0,0,0,0,0,0
300705,2016,0,0,0,0,0,0,0,0,0,0,0
300705,2017,0,0,0,0,0,0,0,0,0,0,0
300705,2018,0,0,0,0,0,0,0,0,0,0,0
300705,2019,0,0,0,0,0,0,0,0,0,0,0
300498,2010,0,0,0,0,0,0,0,0,0,0,0
300498,2011,0,0,0,0,0,0,0,0,0,0,0
300498,2012,0,0,0,0,0,0,0,0,0,0,0
300498,2013,0,0,0,0,0,0,0,0,0,0,0
300498,2014,0,0,0,0,0,0,0,0,0,0,0
300498,2015,0,0,0,0,0,0,0,0,0,0,0
300498,2016,0,0,0,0,0,0,0,0,0,0,0
300498,2017,0,0,0,0,0,0,0,0,0,0,0
300498,2018,5,16,18,7,5,1,0,1,1,0,1
300498,2019,15,86,105,34,19,1,2,12,8,0,9
300356,2010,0,0,0,0,0,0,0,0,0,0,0
300356,2011,0,0,0,0,0,0,0,0,0,0,0
300356,2012,0,0,0,0,0,0,0,0,0,0,0
300356,2013,0,0,0,0,0,0,0,0,0,0,0
300356,2014,0,0,0,0,0,0,0,0,0,0,0
300356,2015,0,0,0,0,0,0,0,0,0,0,0
300356,2016,0,0,0,0,0,0,0,0,0,0,0
300356,2017,0,0,0,0,0,0,0,0,0,0,0
300356,2018,0,0,0,0,0,0,0,0,0,0,0
300356,2019,1,5,5,3,2,0,0,0,0,0,0
000586,2010,0,0,0,0,0,0,0,0,0,0,0
000586,2011,0,0,0,0,0,0,0,0,0,0,0
000586,2012,0,0,0,0,0,0,0,0,0,0,0
000586,2013,0,0,0,0,0,0,0,0,0,0,0
000586,2014,0,0,0,0,0,0,0,0,0,0,0
000586,2015,0,0,0,0,0,0,0,0,0,0,0
000586,2016,0,0,0,0,0,0,0,0,0,0,0
000586,2017,0,0,0,0,0,0,0,0,0,0,0
000586,2018,0,0,0,0,0,0,0,0,0,0,0
000586,2019,0,0,0,0,0,0,0,0,0,0,0
000612,2010,0,0,0,0,0,0,0,0,0,0,0
000612,2011,0,0,0,0,0,0,0,0,0,0,0
000612,2012,0,0,0,0,0,0,0,0,0,0,0
000612,2013,0,0,0,0,0,0,0,0,0,0,0
000612,2014,0,0,0,0,0,0,0,0,0,0,0
000612,2015,0,0,0,0,0,0,0,0,0,0,0
000612,2016,0,0,0,0,0,0,0,0,0,0,0
000612,2017,0,0,0,0,0,0,0,0,0,0,0
000612,2018,0,0,0,0,0,0,0,0,0,0,0
000612,2019,0,0,0,0,0,0,0,0,0,0,0
002075,2010,0,0,0,0,0,0,0,0,0,0,0
002075,2011,0,0,0,0,0,0,0,0,0,0,0
002075,2012,0,0,0,0,0,0,0,0,0,0,0
002075,2013,0,0,0,0,0,0,0,0,0,0,0
002075,2014,0,0,0,0,0,0,0,0,0,0,0
002075,2015,0,0,0,0,0,0,0,0,0,0,0
002075,2016,0,0,0,0,0,0,0,0,0,0,0
002075,2017,0,0,0,0,0,0,0,0,0,0,0
002075,2018,0,0,0,0,0,0,0,0,0,0,0
002075,2019,1,1,1,0,0,0,0,0,0,0,0
002580,2010,0,0,0,0,0,0,0,0,0,0,0
002580,2011,0,0,0,0,0,0,0,0,0,0,0
002580,2012,0,0,0,0,0,0,0,0,0,0,0
002580,2013,0,0,0,0,0,0,0,0,0,0,0
002580,2014,0,0,0,0,0,0,0,0,0,0,0
002580,2015,0,0,0,0,0,0,0,0,0,0,0
002580,2016,0,0,0,0,0,0,0,0,0,0,0
002580,2017,0,0,0,0,0,0,0,0,0,0,0
002580,2018,0,0,0,0,0,0,0,0,0,0,0
002580,2019,0,0,0,0,0,0,0,0,0,0,0
002819,2010,0,0,0,0,0,0,0,0,0,0,0
002819,2011,0,0,0,0,0,0,0,0,0,0,0
002819,2012,0,0,0,0,0,0,0,0,0,0,0
002819,2013,0,0,0,0,0,0,0,0,0,0,0
002819,2014,0,0,0,0,0,0,0,0,0,0,0
002819,2015,0,0,0,0,0,0,0,0,0,0,0
002819,2016,0,0,0,0,0,0,0,0,0,0,0
002819,2017,0,0,0,0,0,0,0,0,0,0,0
002819,2018,0,0,0,0,0,0,0,0,0,0,0
002819,2019,0,0,0,0,0,0,0,0,0,0,0
002539,2010,0,0,0,0,0,0,0,0,0,0,0
002539,2011,0,0,0,0,0,0,0,0,0,0,0
002539,2012,0,0,0,0,0,0,0,0,0,0,0
002539,2013,0,0,0,0,0,0,0,0,0,0,0
002539,2014,0,0,0,0,0,0,0,0,0,0,0
002539,2015,0,0,0,0,0,0,0,0,0,0,0
